,id,text,Tweet
95,1521138390661734400,"This one's for Hrithik Roshan's love of Pomfrets :D

#hrithikroshan #salmankhan #katrinakaif #deepikapadukone #hrithik #shahrukhkhan #akshaykumar #tigershroff #ranveersingh #aliabhatt #shraddhakapoor #priyankachopra #varundhawan #dishapatani #ranbirkapoor #freshfish #machlibazaar https://t.co/1RnAYPsLGN",This one's for Hrithik Roshan's love of Pomfrets hrithikroshan salmankhan katrinakaif deepikapadukone hrithik shahrukhkhan akshaykumar tigershroff ranveersingh aliabhatt shraddhakapoor priyankachopra varundhawan dishapatani ranbirkapoor freshfish machlibazaar
96,1521136883136626688,"Flashback
Shah Rukh Khan collected the Chevalier Sivaji award in Chennai, which was put in place in the memory of the late Sivaji Ganesan. He received the award from Kamal Haasan, Vijay and Sivaji Ganesan’s son, Prabhu,
@iamsrk 
#ShahRukhKhan https://t.co/SRuBkENGVw","FlashbackShah Rukh Khan collected the Chevalier Sivaji award in Chennai, which was put in place in the memory of the late Sivaji Ganesan. He received the award from Kamal Haasan, Vijay and Sivaji Ganesans son, Prabhu, ShahRukhKhan"
97,1521135367935885312,"Major Ram ❤️

#ShahRukhKhan https://t.co/lXjkJUkBTT",Major Ram ShahRukhKhan
98,1521133874922749953,"My favourite actor's

#SalmanKhan 
#ShahRukhKhan 

Your favourite actor's",My favourite actor'sSalmanKhan ShahRukhKhan Your favourite actor's
99,1521133548421361664,@Its_CineHub Sometimes I think #SalmanKhan and #ShahRukhKhan are trying Soo hard to be fav. of Congress and mamta Banerjee. https://t.co/ue6uH1kkXG,Sometimes I think SalmanKhan and ShahRukhKhan are trying Soo hard to be fav. of Congress and mamta Banerjee.
0,1521273210985058305,"Global Superstar 👑
#ShahRukhKhan #BenedictCumberbatch #StephenStrange #MCU https://t.co/birHBsMqGf",Global Superstar ShahRukhKhan BenedictCumberbatch StephenStrange MCU
1,1521255796050251776,"Eidi gift Article  . This eidi  is Adorable for me ❤

Shah Rukh Khan  ❤ That's why Greatest Actor of All time ❤

#ShahRukhKhan https://t.co/bhlsnprnnJ",Eidi gift Article . This eidi is Adorable for me Shah Rukh Khan That's why Greatest Actor of All time ShahRukhKhan
2,1521255404705136647,Eid Mubarak King Khan to you and your family @iamsrk May Allah always protect you &amp; keep you safe happy healthy &amp; successful ❤️ #EidUlFitr  #ShahRukhKhan https://t.co/F6abQoIXA5,Eid Mubarak King Khan to you and your family May Allah always protect you &amp; keep you safe happy healthy &amp; successful EidUlFitr ShahRukhKhan
3,1521250654592901122,"@BajpayeeManoj Lots of love!
My best wishes for you 🌙
#SRK 
#ShahRukhKhan 
#manojbajpayee 
#EidMubarak2022 https://t.co/mqVb6f49SW",Lots of love!My best wishes for you SRK ShahRukhKhan manojbajpayee EidMubarak2022
4,1521233064839495680,"Take a peek at #SuhanaKhan's amazing life in #NewYork with her BFFs

#ShahRukhKhan #GauriKhan
#Bollywood

https://t.co/xVQxNVBFaG",Take a peek at SuhanaKhan's amazing life in NewYork with her BFFsShahRukhKhan GauriKhanBollywood
5,1521228729585917952,@BenedictCumberbatch Really like your work. Selecting #ShahRukhKhan from #Bollywood means you will promote Redical Islam negating vast #Hindus  audience,Really like your work. Selecting ShahRukhKhan from Bollywood means you will promote Redical Islam negating vast Hindus audience
6,1521228454955569155,"Eid Mubarak to all who celebrate , especially SRkians , @iamsrk and family https://t.co/9Pzb3J25In","Eid Mubarak to all who celebrate , especially SRkians , and family"
7,1521228240093913090,@BenedictCumberbatch  Really like your work. Selecting #ShahRukhKhan  from #Bollywood means you will promote Redical Islam negating vast Hindu audience,Really like your work. Selecting ShahRukhKhan from Bollywood means you will promote Redical Islam negating vast Hindu audience
8,1521226135392047104,"Did You Know ?

The first indian flag was hoisted by General Shah Nawaz Khan 🇮🇳 .. The Grand Father of our King #ShahRukhKhan! 👑❤️ https://t.co/xUyqXOkJx8",Did You Know ?The first indian flag was hoisted by General Shah Nawaz Khan .. The Grand Father of our King ShahRukhKhan!
9,1521223771318722560,"@iamsrk why I keep meeting you in my dreams by never in real … 
.
.
.#SRKians #SRK @SRKFC1 @SRKUniverse",why I keep meeting you in my dreams by never in real ...SRKians SRK
10,1521223352534372354,@BrijwaSRKman @iamsrk @MarvelStudios #ShahRukhKhan is great 🤩  in more ways than one.  I realize how great more and more every day. I always liked #BenedictCumberbatch good to know he has such great taste.,ShahRukhKhan is great in more ways than one. I realize how great more and more every day. I always liked BenedictCumberbatch good to know he has such great taste.
11,1521220542199570432,"#EidMubarak 🌙❤️ Meri jaan, 
Mere chand @iamsrk ...Be happy 😊 
Be my bestie always @pooja_dadlani @RedChilliesEnt
@KarunaBadwal
#ShahRukhKhan #TeamShahRukhKhan https://t.co/KKYV8ujGse","EidMubarak Meri jaan, Mere chand ...Be happy Be my bestie always ShahRukhKhan TeamShahRukhKhan"
12,1521220223415701504,"SRK DON Setup

Aline Green #iconpack @one4studio 

XWidegt Pro App @superdesk

Wallpaper #Google 

Template @andro_idfans 

#homescreen #homescreensetups #rr_homescreensetups #green #srk #srkfanclub #shahrukhkhan #don #black #widget #android #novalauncherhomescreen #nord #oneplus https://t.co/sbwOQFIAAo",SRK DON SetupAline Green iconpack XWidegt Pro App Wallpaper Google Template homescreen homescreensetups rr_homescreensetups green srk srkfanclub shahrukhkhan don black widget android novalauncherhomescreen nord oneplus
13,1521216242098520067,Eid Mubarak Dear #SRKians and @iamsrk celebrating today!!!  🤲🤲🤲🤲🤲💜💜💜💜💜 https://t.co/soOsOliJEH,Eid Mubarak Dear SRKians and celebrating today!!!
14,1521211217250979840,#EidMubarak @iamsrk and to your family along with all of your extended families ( #ShahRukhKhan #Fan ). May God bless us all &amp; prevail peace and harmony amongst mankind. https://t.co/D2YvnVtlZK,EidMubarak and to your family along with all of your extended families ( ShahRukhKhan Fan ). May God bless us all &amp; prevail peace and harmony amongst mankind.
15,1521207452527640578,Atlee has a 100% success rate of which his last 3 films were big budget blockbusters featuring one of the biggest stars of Tamil cinema - he doesn’t need to be told how to direct his own script. I’m concerned too much interference from #ShahRukhKhan may ruin the final product. https://t.co/XfRYBlXxvm,Atlee has a % success rate of which his last films were big budget blockbusters featuring one of the biggest stars of Tamil cinema - he doesnt need to be told how to direct his own script. Im concerned too much interference from ShahRukhKhan may ruin the final product.
16,1521206634453766144,"When the Pathaan gang is here for KKR who's gonna stop the TOOFAN? ⚡

@KKRiders
@iamsrk

#KKRHaiTaiyaar #Pathaan #AmiKKR #ShahRukhKhan #TeamShahRukhKhan https://t.co/vfuRRi0ENp",When the Pathaan gang is here for KKR who's gonna stop the TOOFAN? KKRHaiTaiyaar Pathaan AmiKKR ShahRukhKhan TeamShahRukhKhan
17,1521205472891748358,"#SalmanKhan favourite movie top 5
#mainepyarkiya
#humapkehaikon
#bajrangibhaijaan 
#Tigerseries 
#sultan / #terenaam 

#ShahRukhKhan fav movie top 5
#DDLJ 
#kuchkuchhotahai 
#Chakdeindia 
#Chennaiexpress 
#swades / #rabnebanadijodi 

@BeingSalmanKhan @iamsrk @FanInBollywood1",SalmanKhan favourite movie top mainepyarkiyahumapkehaikonbajrangibhaijaan Tigerseries sultan / terenaam ShahRukhKhan fav movie top DDLJ kuchkuchhotahai Chakdeindia Chennaiexpress swades / rabnebanadijodi
18,1521204161135751169,"https://t.co/0nSOfyNg6j

@elonmusk took this song too seriously.

#ElonMuskBuyTwitter #ElonMuskTwitter 
#SRK #ShahRukhKhan #Bollywood @shahrukh_35",took this song too seriously.ElonMuskBuyTwitter ElonMuskTwitter SRK ShahRukhKhan Bollywood
19,1521201305741455360,COUNTDOWN AGAIN STARTED FOR BIRTHDAY OF KING KHAN SRK BUS SRK @kolkata_srk @iamsrk #AskSRK #Redchilliesentertainment #Poojadadlani https://t.co/MEM3FnJXtz,COUNTDOWN AGAIN STARTED FOR BIRTHDAY OF KING KHAN SRK BUS SRK AskSRK Redchilliesentertainment Poojadadlani
20,1521200885824901120,"#EidMubarak to all my #SRKians friends and @iamsrk sir !! 
#EidUlFitr #EidMubarak2022 #EidAlFitr ❤️❤️❤️❤️ https://t.co/QvMG8IuY1e",EidMubarak to all my SRKians friends and sir !! EidUlFitr EidMubarak2022 EidAlFitr
21,1521198260593041409,"@LauriMinna @iamsrk #ShahRukhKhan’s first villain gets you hooked &amp; makes you crave more of the same. Subsequent villainous roles are even more brilliant as performances go. You won't find Darr with subtitles, this link is w/o The film is available from these streaming svcs. 
https://t.co/grtI7INa1y https://t.co/mAAYey2K2p","ShahRukhKhans first villain gets you hooked &amp; makes you crave more of the same. Subsequent villainous roles are even more brilliant as performances go. You won't find Darr with subtitles, this link is w/o The film is available from these streaming svcs."
22,1521198138203467777,"Check out to know how much @PrimeVideoIN paid to purchase digital rights of #ShahRukhKhan starrer 'Pathaan' 

Click to read.

#Bollywood #bollywoodcelebrity #Tellychakkar

https://t.co/oos2P9dnDw",Check out to know how much paid to purchase digital rights of ShahRukhKhan starrer 'Pathaan' Click to read.Bollywood bollywoodcelebrity Tellychakkar
23,1521197824343351296,𝐄𝐢𝐝 𝐌𝐮𝐛𝐚𝐫𝐚𝐤 @iamsrk and all my fellow SRKians also to those who are celebrating...! 🌙🛐,and all my fellow SRKians also to those who are celebrating...!
24,1521197645158436864,"Please Vote for Our Bhai.
@SadakatKhanms @chalasani_divya @Sherniikhan @viduugupta @Aqsh___ @ShanazK9 @JennifeAaniston @only_munawar @MUNAWARFAN7 @Munawarkijaan @Srkians_77 @BeingSalmanClub @ZubeenGargFC @papon_army @paponuniverse @TheArijitSingh 
#MunawaKiJanta 
#MunawarWarriors https://t.co/dAbvJwNj1V",Please Vote for Our Bhai. MunawaKiJanta MunawarWarriors
25,1521196695232475136,"You know it's biggest superstar #ShahRukhKhan.

When one of the biggest football club, Real madrid wishes for the success of your film ❤️🔥 https://t.co/GlvzrORZ8R","You know it's biggest superstar ShahRukhKhan.When one of the biggest football club, Real madrid wishes for the success of your film"
26,1521196353061146624,"@iamsrk Sir... Sending you and your family my best wishes on the auspicious occasion of Eid-Ul-Fitr, praying for everyone's good health and well-being. Eid Mubarak!🙏🙏

#ShahRukhKhan #Pathan #SRKians #SRK #ShahRukhKhan𓀠 #dunki22dec2023 #DUNKI https://t.co/36A8IUjHsI","Sir... Sending you and your family my best wishes on the auspicious occasion of Eid-Ul-Fitr, praying for everyone's good health and well-being. Eid Mubarak!ShahRukhKhan Pathan SRKians SRK ShahRukhKhan dunki22dec2023 DUNKI"
27,1521196188938436608,"#EidMubarak ❤✌🙏
Peace ,, prosperity and happiness.
#ShahRukhKhan @iamsrk","EidMubarak Peace ,, prosperity and happiness.ShahRukhKhan"
28,1521196061359968256,No #SalmanKhan #AlluArjun𓃵 #ShahRukhKhan #AkshayKumar #Vijay it's unbelievable 🥺 https://t.co/tHSh8Qi7ln,No SalmanKhan AlluArjun ShahRukhKhan AkshayKumar Vijay it's unbelievable
29,1521195742009864192,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk @RedChilliesEnt @iamsrkclub @iamsrkclub

#ShahRukhKhan #SRK #EidMubarak2022 #EidUlFitr #TeamShahRukhKhan https://t.co/Mfc2c7CRiE",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan SRK EidMubarak2022 EidUlFitr TeamShahRukhKhan
30,1521194940037959680,"Basically @KKRiders gifted Khan Sahab a Win in the form of Eidi..😍

Now Just Want #ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..🥺😍🤩🙌

#KKRvRR @iamsrk 👑 https://t.co/AggwOxOzT5",Basically gifted Khan Sahab a Win in the form of Eidi..Now Just Want ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..KKRvRR
31,1521193828656377857,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk

#ShahRukhKhan #TeamShahRukhKhan https://t.co/I8GbhoxcF2",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan TeamShahRukhKhan
32,1521192237019049984,Greatest actor of the indian cinema  #ShahRukhKhan  #AamirKhan #dilipkumar #SalmanKhan,Greatest actor of the indian cinema ShahRukhKhan AamirKhan dilipkumar SalmanKhan
33,1521192058890768384,"#KKR💜💜💜 Victory 😍

#ShahRukhKhan #KKRvRR #KKRHaiTaiyaar https://t.co/jZ961oAH8p",KKR Victory ShahRukhKhan KKRvRR KKRHaiTaiyaar
34,1521191713414418432,"What a night by the KNIGHT 😍
Man Of The Moment : @rinkusingh235 ❤

Thank You For Bringing Back Some Joys And Smiles In Our Faces.. 

A much needed win after 5 consecutive losses by @KKRiders
Appreciation tweet for #RinkuSingh 💜
#KKRvRR #KKRHaiTaiyaar #ShahRukhKhan @iamsrk https://t.co/a3FC0XI0De",What a night by the KNIGHT Man Of The Moment : Thank You For Bringing Back Some Joys And Smiles In Our Faces.. A much needed win after consecutive losses by Appreciation tweet for RinkuSingh KKRvRR KKRHaiTaiyaar ShahRukhKhan
35,1521191475286925316,"KING KHAN #ShahRukhKhan Starrer #Pathaan Movie Become 
The Most Twitter Trends Bollywood Movie (All Time)
@iamsrk",KING KHAN ShahRukhKhan Starrer Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time)
36,1521191079353143300,"💖 @iamsrk / 💜 @KKRiders showing some love to @rajasthanroyals
Kalinichta my 💖 Shah
Victoriously earned Good night 💙 #SRKians https://t.co/3M9cchQMiW",/ showing some love to Kalinichta my ShahVictoriously earned Good night SRKians
37,1521190976068497409,@Rocky__Maniaa @Urmessiahishere now i understand why srkians hate deepika,now i understand why srkians hate deepika
38,1521190806190665728,"Chand Raat Mubarak 🤎💚  
    mY love  @iamsrk  ❤️😘
And #Srkians ❤️🤗
           From 
 @roshni_srkian 😒 https://t.co/YTqTcxXDBb",Chand Raat Mubarak mY love And Srkians From
39,1521189380110516224,"What a night by the KNIGHT 😍

Appreciation tweet for @rinkusingh235 💜

@KKRiders
@iamsrk

#KKRvRR #EidMubarak #KKRHaiTaiyaar #ShahRukhKhan #TeamShahRukhKhan https://t.co/jHcxkfYbN0",What a night by the KNIGHT Appreciation tweet for KKRvRR EidMubarak KKRHaiTaiyaar ShahRukhKhan TeamShahRukhKhan
40,1521188243890343938,"High chance of SRK to coming on the stand. 🔥

#Mannat #Eid2022",High chance of SRK to coming on the stand. Mannat Eid2022
41,1521188131147452417,"Longest since Last Disaster :

#TigerShroff 2022
#AjayDevgn 2022
#ShahidKapor 2022
#AkshayKumar 2022
#RanveerSingh 2021
#AyushmannKhurrana 2021
#ShahRukhKhan 2018
#RanbirKapoor 2017
#SidharthMalhotra 2017
#HrithikRoshan 2016
#VickyKaushal 2016
#SalmanKhan 2009 
#AamirKhan 1999",Longest since Last Disaster :TigerShroff AjayDevgn ShahidKapor AkshayKumar RanveerSingh AyushmannKhurrana ShahRukhKhan RanbirKapoor SidharthMalhotra HrithikRoshan VickyKaushal SalmanKhan AamirKhan
42,1521187771309772805,"Rocky aur Rani ki Prem Kahani: #ShahRukhKhan and Kajol To Reunite For a Special Appearance In Film?

Details:
https://t.co/KCdMZVlg7j https://t.co/Saxfs9L68o",Rocky aur Rani ki Prem Kahani: ShahRukhKhan and Kajol To Reunite For a Special Appearance In Film?Details:
43,1521187671212965888,"#ShahrukhKhan and #Kajol to share screen space again

#123telugu 

https://t.co/nMRejyJGl0",ShahrukhKhan and Kajol to share screen space again123telugu
44,1521187273932521472,"Congratulations! @KKRiders A Massive Win! #rinkusingh you are love... #NitishRana You played well, and All the Bowlers and Fielders, Performed well today. @ShreyasIyer15 ❤️❤️❤️
#ShahRukhKhan
Sir @iamsrk Ek Qukte retweet toh banta hai Es Picture ka....#KKRHaiTaiyaar #KKRvRR #Kkr https://t.co/FXjvvsos9p","Congratulations! A Massive Win! rinkusingh you are love... NitishRana You played well, and All the Bowlers and Fielders, Performed well today. ShahRukhKhanSir Ek Qukte retweet toh banta hai Es Picture ka....KKRHaiTaiyaar KKRvRR Kkr"
45,1521186879533887488,"We won 😍

What a brilliant cricketing experience 😍

@KKRiders
@iamsrk
@teamsrkfc 

#KKRvRR #IPL2022  #ShahRukhKhan #KKRHaiTaiyaar  #TeamShahRukhKhan https://t.co/Tx68EbzdCL",We won What a brilliant cricketing experience KKRvRR IPL2022 ShahRukhKhan KKRHaiTaiyaar TeamShahRukhKhan
46,1521186742660861953,"Congratulations @KKRiders. Let's keep the momentum going on 💜
#EidMubarak @iamsrk &amp; family, KKR fans &amp; SRKians ❤️
Wish all your prayers are answered!","Congratulations . Let's keep the momentum going on EidMubarak &amp; family, KKR fans &amp; SRKians Wish all your prayers are answered!"
47,1521186500956004353,"An outstanding victory by @KKRiders = A perfect reason to blow off the Monday blues

#RedChilliesEntertainment
#KolkataKnightRiders #korbolorbojeetbo #KKRHaiTaiyaar #IPLMatch https://t.co/i4RStEtSIF",An outstanding victory by = A perfect reason to blow off the Monday bluesRedChilliesEntertainmentKolkataKnightRiders korbolorbojeetbo KKRHaiTaiyaar IPLMatch
